Giorno,Temperatura (°C),Umidità (%),Precipitazioni (mm),Ore di Luce (h),Raccolto Grano (kg),Tempi Crescita Grano (giorni),Uso Fertilizzanti Grano (kg/ha),Consumo Acqua Grano (litri),Raccolto Mais (kg),Tempi Crescita Mais (giorni),Uso Fertilizzanti Mais (kg/ha),Consumo Acqua Mais (litri),Raccolto Soia (kg),Tempi Crescita Soia (giorni),Uso Fertilizzanti Soia (kg/ha),Consumo Acqua Soia (litri)
208,3.5071997107312116,79.97599386195549,10.81505849144892,11.225919785283779,277.79085999236014,105.95535873548516,42.515664201115335,1371.644556607098,247.15125235357146,107.48634067454137,42.515664201115335,1371.644556607098,271.05026658295424,104.22323321666003,42.515664201115335,1371.644556607098
209,5.777359397734425,82.24393996857933,8.297528056853148,11.184731455130464,271.3939703804703,107.72244903386647,45.37661639210799,1221.8011614831573,293.09241407336924,108.65538521477376,45.37661639210799,1221.8011614831573,280.20722518876636,106.66508808979043,45.37661639210799,1221.8011614831573
210,1.7497315475620976,73.98578416305656,9.608745642435297,11.142599420314859,264.4547618516249,102.72883402841953,44.074183001727995,1798.0540527453313,263.0070700886258,107.53061900955608,44.074183001727995,1798.0540527453313,250.6911002563632,101.87528580105784,44.074183001727995,1798.0540527453313
211,8.16405834703398,77.47180761241044,9.560565314920762,11.099536165468162,265.5485297561849,108.42061030630555,44.2501195124455,1563.9789839377488,251.34482063423474,101.52472196951561,44.2501195124455,1563.9789839377488,278.01234244531076,100.37887687131347,44.2501195124455,1563.9789839377488
212,7.648725024642074,73.46198300808173,9.318733122930963,11.055554451162172,258.50434506477126,105.26518231352874,44.63770483165373,1850.3752867942262,273.8505618665432,103.25402288185168,44.63770483165373,1850.3752867942262,275.19455260516406,102.01502579322502,44.63770483165373,1850.3752867942262
213,3.7635505850952735,76.23021410756992,11.242239676694599,11.010667310128035,255.3947979565632,100.64262830154357,42.643162337215465,1664.4753652645945,261.6794732290161,106.62367216430515,42.643162337215465,1664.4753652645945,262.3929181658735,108.50433601815044,42.643162337215465,1664.4753652645945
214,3.7109100563473376,85.5054451138034,7.587820503194657,10.964888043394383,254.89494177276984,109.02403922708454,46.78964564866832,1019.2751861974184,283.74866423989306,100.40701474128613,46.78964564866832,1019.2751861974184,280.99099626100474,106.3114329415773,46.78964564866832,1019.2751861974184
215,3.747998760232436,72.03050703335289,8.693398579008619,10.91823021634595,253.30183523792473,107.08354121931194,45.691132333305085,1975.0545849838963,265.149791011471,108.21045217069835,45.691132333305085,1975.0545849838963,259.9618646816977,104.322392948578,45.691132333305085,1975.0545849838963
216,4.838133886694647,81.81513075226304,8.754861975538168,10.870707654703848,292.16855179550106,100.5842949988463,45.74284145328728,1289.3946765330272,263.6587289732218,106.8248823428214,45.74284145328728,1289.3946765330272,267.06333237023364,109.91967011229006,45.74284145328728,1289.3946765330272
217,2.840130457381812,87.66457277083036,11.132841665218756,10.822334440428712,273.542347635227,103.82809547872826,43.2170872276892,878.1810862438871,276.1100254345983,110.14926004215164,43.2170872276892,878.1810862438871,272.4499882201031,108.03631425447968,43.2170872276892,878.1810862438871
218,-1.6580653431659336,83.32710945115838,9.815836288517492,10.77312490754791,255.28442525261082,103.1818045868548,44.795475460797704,1191.702277385086,260.50812312590136,102.59354913766845,44.795475460797704,1191.702277385086,244.78523451063538,103.42904200973427,44.795475460797704,1191.702277385086
219,4.952397591890051,76.25456305506908,8.552854564426372,10.723093637908065,269.3684367148879,103.46900941708452,46.319549602903926,1703.8705696052798,285.97820796044067,106.7840395341904,46.319549602903926,1703.8705696052798,273.35916907725596,107.24809473908304,46.319549602903926,1703.8705696052798
220,6.530653434228821,88.51609648361818,7.18596134567582,10.672255456854135,291.20527359895294,105.27031802424796,47.96562983398087,827.2140648870807,296.15279298019306,103.80390879929638,47.96562983398087,827.2140648870807,283.74103536843194,106.33119352894565,47.96562983398087,827.2140648870807
221,4.317888835749746,81.2325582869511,7.42674671435285,10.620625428836341,267.7375604764599,110.02629120105397,47.81218670904652,1356.9928601179008,267.640486548202,108.7825123037793,47.81218670904652,1356.9928601179008,274.9374930937223,105.02500817323671,47.81218670904652,1356.9928601179008
222,4.857172197905009,82.83508020921988,7.697365871847117,10.568218852946256,270.56178982012955,109.41366821736199,47.622298787999924,1245.7484530460601,270.68264013303457,107.0199533378605,47.622298787999924,1245.7484530460601,268.72294329070263,104.8136769003686,47.622298787999924,1245.7484530460601
223,4.14959024509409,85.32694841106452,8.003129615373217,10.515051258383338,270.2072082384052,111.3983765221005,47.38972809895372,1068.8011339409145,296.65766887564064,103.28715110717215,47.38972809895372,1068.8011339409145,270.5919621814118,104.53344452427208,47.38972809895372,1068.8011339409145
224,2.1325039378146933,89.39488444021852,11.303941997734192,10.461138399853311,277.58927170691925,103.43042194805766,43.766451682089,775.2671111454456,269.0217527303635,103.59483731811699,43.766451682089,775.2671111454456,263.11097075544666,103.70271676930028,43.766451682089,775.2671111454456
225,3.3145808467676012,96.8279526495472,8.452230689737776,10.40649625289969,282.7859442242616,102.82402951192276,47.09908197323547,500.0,282.91176885563806,109.18213907907547,47.09908197323547,500.0,305.4241620103194,110.45978394337284,47.09908197323547,500.0
226,3.498311256067748,87.98421822881971,9.902347490538547,10.351141009169893,282.6387853536901,107.9142294519823,45.55713563163959,884.547400748781,280.7960822085872,104.15086219993329,45.55713563163959,884.547400748781,277.63419852627965,102.09748019995104,45.55713563163959,884.547400748781
227,0.29211610074175853,82.19406393084799,8.153765319844213,10.295089071617298,277.91731691694264,109.00884569285137,47.64847646408754,1315.246588226976,250.0360805428179,106.5090551689488,47.64847646408754,1315.246588226976,248.54094194600248,111.62498198336743,47.64847646408754,1315.246588226976
228,3.799271044019676,80.75227912801202,7.418757023562474,10.238357049640706,251.5989303228789,104.6376684819654,48.59016840487067,1426.48077990313,262.0013495960813,106.80434380744768,48.59016840487067,1426.48077990313,280.5100266507398,105.77356216903183,48.59016840487067,1426.48077990313
229,2.524334082275514,76.3148228892145,7.886520293215651,10.180961754162604,259.364504756104,102.78777318558684,48.1582541348084,1761.0767228218715,275.8542886430185,105.02996430953287,48.1582541348084,1761.0767228218715,251.44157366521685,109.64451583806134,48.1582541348084,1761.0767228218715
230,2.849226230648816,95.05462391169588,9.335746847919163,10.122920192647733,284.23436875955184,105.21580677756064,46.59763576575801,500.0,291.2084021453182,102.4221521843934,46.59763576575801,500.0,275.83440490695256,107.59834723931567,46.59763576575801,500.0
231,5.258462518075669,89.93093610806828,7.132100328920767,10.064249564063411,288.17429743622495,105.3772060514796,49.222825830089874,753.4120692227153,295.9351790040041,110.3653297620244,49.222825830089874,753.4120692227153,285.3295696126956,108.9210686427482,49.222825830089874,753.4120692227153
232,0.07894089215869826,83.97753853600675,10.6909607492134,10.004967253783104,264.7050649744018,105.91245068399179,45.226361224030754,1202.5391926267484,253.55852489770558,102.78759325990218,45.226361224030754,1202.5391926267484,247.81083087852252,108.9594985620498,45.226361224030754,1202.5391926267484
233,-0.9277304266195405,79.65131262016197,9.748874437059955,9.94509082843476,258.4594734723975,105.38759901216203,46.40060085684649,1531.8038542841396,260.83974579147076,108.22715631467135,46.40060085684649,1531.8038542841396,248.81615814752155,106.67030546690455,46.40060085684649,1531.8038542841396
234,4.834353109619566,88.31932576617929,8.701533795261641,9.884638030695456,260.9558041395653,102.81976093003055,47.69877068373592,881.8638151531395,265.7749178542992,111.43569657941799,47.69877068373592,881.8638151531395,284.7341108744679,105.95081638105776,47.69877068373592,881.8638151531395
235,0.1286877468964418,87.44646108586247,6.2625215263669975,9.823626774033835,271.7309761736004,110.37844099467722,50.609947198496634,950.4660554205949,264.3405361807781,105.24232852374743,50.609947198496634,950.4660554205949,268.2362773856992,110.91639138735079,50.609947198496634,950.4660554205949
236,1.4218801704911823,85.51259569824155,5.8613148579986944,9.76207513740198,269.60717712863845,103.42424274361092,51.16717808999286,1099.9367190205191,267.83716856420966,107.76188641302188,51.16717808999286,1099.9367190205191,282.9370817590851,107.86508757479096,51.16717808999286,1099.9367190205191
237,-0.6414790397853003,81.85604998863776,8.949223926006766,9.700001359878216,263.59569461536285,109.11123415540207,47.67210161091067,1381.2916373060002,252.30162034979898,112.07562838064946,47.67210161091067,1381.2916373060002,263.80612488862096,107.38761736388471,47.67210161091067,1381.2916373060002
238,-2.158127137926925,86.53875495238069,6.806881711049451,9.637423835262485,249.46875681221738,110.71826743597859,50.24688321765708,1027.5070788815403,262.8216073526996,107.17949008120881,50.24688321765708,1027.5070788815403,267.8747066074328,104.33951403623772,50.24688321765708,1027.5070788815403
239,-0.8124640931718172,98.04370490480174,5.630397682029813,9.574361106625867,291.7646445417911,112.61139583799226,51.70260375220314,500.0,265.26133103382995,103.64091760912808,51.70260375220314,500.0,290.1287706074316,111.16477041491089,51.70260375220314,500.0
240,1.9824295185473315,86.66262417411137,8.820848109875458,9.510831860815859,265.9585871617885,104.64803918635444,48.06369234728558,1023.2235951821675,296.4901114213609,104.32065474866967,48.06369234728558,1023.2235951821675,260.41585980918455,110.23476629567499,48.06369234728558,1023.2235951821675
241,5.009722159349403,84.34076946853834,5.246561223914339,9.446854922919071,264.8838820247652,113.31982822842382,52.31899916384455,1204.2728287995449,280.71330851667125,112.95687027664673,52.31899916384455,1204.2728287995449,281.19642504405135,112.11727237108003,52.31899916384455,1204.2728287995449
242,2.8393764564708777,85.665384699991,5.427064777892927,9.382449250682933,266.08316903370593,113.37037320165668,52.188864568320874,1105.0045109131952,265.13629201821885,104.23531915762312,52.188864568320874,1105.0045109131952,284.1423260270471,113.16096975336694,52.188864568320874,1105.0045109131952
243,-0.9598447709847866,87.38924081058401,7.334909547357047,9.317633928898122,274.52265652148657,113.0876914226723,50.03029784599019,974.3431018265092,262.4844316690718,109.85677891549845,50.03029784599019,974.3431018265092,264.71989627096116,108.56343843116287,50.03029784599019,974.3431018265092
244,2.147350230270062,100.0,5.4027495022771586,9.252428163743307,297.1378538189727,106.82506078120504,52.37239150890833,500.0,303.23728304907536,109.92048162052299,52.37239150890833,500.0,302.44125023804094,107.91427679972969,52.37239150890833,500.0
245,2.472472849739475,84.2572619963826,6.16180078726373,9.186851277093963,267.5043716818791,111.32922705931225,51.553829274222466,1221.6403115598703,276.8258076791187,109.80459101809448,51.553829274222466,1221.6403115598703,262.2832815648517,106.63365734990295,51.553829274222466,1221.6403115598703
246,-0.18940538068727042,93.32308555070905,6.352774984765972,9.120922700796864,255.87633018804513,106.37174632832885,51.39947257268118,519.2045223427268,268.15220211077576,108.82780100149597,51.39947257268118,519.2045223427268,298.22457816871054,107.4559353703354,51.39947257268118,519.2045223427268
247,-0.762267149356495,79.73024541592326,6.2507633524274215,9.054661970912028,253.05317870032312,109.07905523171402,51.587693673283596,1579.3541264440037,276.63373101606845,113.48151503661805,51.587693673283596,1579.3541264440037,248.80014157678713,111.78717255932928,51.587693673283596,1579.3541264440037
248,1.908284077741228,81.61536051176788,4.568903454149277,8.988088721923742,272.0395038437527,111.10216955713791,53.63918547998416,1435.2357844007674,268.8639723733665,109.6153868369258,53.63918547998416,1435.2357844007674,266.0441373310784,109.66027227942604,53.63918547998416,1435.2357844007674
249,-3.2214873348858495,89.68225725866337,5.936343105283527,8.92122268092245,283.6351408070161,108.14898814863015,52.08857089215883,806.9722507278406,262.56503995673125,113.94674108165052,52.08857089215883,806.9722507278406,259.42255025526873,106.26924772293646,52.08857089215883,806.9722507278406
250,-0.042441495684426345,99.28123436180854,4.717005526115401,8.854083661759184,291.2153477705245,112.61541972481795,53.593181327519495,500.0,304.52803327553613,106.82785437309839,53.593181327519495,500.0,309.261232117421,104.85210432189828,53.593181327519495,500.0
251,-0.883216982930588,89.80423453877758,5.116275735366629,8.786691559174306,283.78352304450686,108.83681717519822,53.1808462476881,800.2229561026384,288.3271622021055,106.31831686469833,53.1808462476881,800.2229561026384,279.5201385591044,113.0199082483906,53.1808462476881,800.2229561026384
252,1.0409890332335614,87.1721370543574,5.155723598462016,8.71906634290225,260.7913400814625,105.91401391788763,53.19180464493661,1008.4557572902542,280.3432584528672,106.59975012074247,53.19180464493661,1008.4557572902542,281.4311631696005,109.70623413135289,53.19180464493661,1008.4557572902542
253,2.4158752594464534,90.48943446739686,11.123891715180854,8.65122805175407,245.30343124125486,105.79525598465122,46.16056841854081,748.8393607605118,272.1559184071855,110.27988297857839,46.16056841854081,748.8393607605118,257.60392848672495,110.20614746846074,46.16056841854081,748.8393607605118
254,3.8270967013892494,90.7215353642083,5.299866926427134,8.583196787679501,290.8725143391573,112.13243562485283,53.12844278680197,731.6553967264337,315.3955333406883,107.55887544197117,53.12844278680197,731.6553967264337,284.71825229478225,112.84228833092747,53.12844278680197,731.6553967264337
255,2.91159292140583,93.37857189176029,4.158996192267177,8.514992709810326,299.1180534860087,107.20091337659062,54.53577316782192,522.8758469477272,296.68136356064775,113.07611575527221,54.53577316782192,522.8758469477272,287.4860726809718,107.14154246483083,54.53577316782192,522.8758469477272
256,-0.19968301748585038,84.936863922555,4.697327723475811,8.44663602848678,281.8855288081775,111.24695726807396,53.9435318058638,1191.0966971810549,278.02709123531673,106.9446092217195,53.9435318058638,1191.0966971810549,255.00036396007138,105.71642812030733,53.9435318058638,1191.0966971810549
257,3.5537373216518993,86.50685623367674,5.573123195659884,8.378146999268797,274.8936799573337,105.64572364616053,52.94544447342422,1068.3109726982989,271.67281958070856,105.29557810087351,52.94544447342422,1068.3109726982989,269.7488102348006,110.17461613706004,52.94544447342422,1068.3109726982989
258,0.6376406078916734,89.94365342873432,3.988018258605395,8.309545916933851,278.36492971663466,105.61781878613564,54.878219599175615,797.160669227311,294.27915587100705,111.15345133324311,54.878219599175615,797.160669227311,276.04379254613815,106.20205029364807,54.878219599175615,797.160669227311
259,-2.7071858197416967,91.87722898432745,14.09364135042216,8.240853109463172,245.75920341306048,106.59143533496983,42.8573828871257,644.613000318798,253.37867333877634,110.57691886066995,42.8573828871257,644.613000318798,236.97965166003348,112.21188193897115,42.8573828871257,644.613000318798
260,-0.3628196451808773,87.94790671108768,4.321940576552716,8.172088932018122,247.32028689498105,114.14985939777317,54.55895397389462,957.4467812071919,278.18161645051026,111.34803047275015,54.55895397389462,957.4467812071919,255.65399138305617,113.2351048495025,54.55895397389462,957.4467812071919
261,1.6540488990198183,90.69258667620466,4.247344642631042,8.103273760908532,300.58955889958173,105.78098826908169,54.68367022701669,740.1274714901313,281.40294971889483,108.15073137507409,54.68367022701669,740.1274714901313,278.14252845753737,105.81201406961843,54.68367022701669,740.1274714901313
262,-0.7500251117557039,87.86309255010609,3.529920479971296,8.034427987554755,271.08514007520637,105.6116338118621,55.57462474996367,966.0040612366388,275.6540295385201,114.04926560947425,55.57462474996367,966.0040612366388,303.53780502545146,106.65605149283022,55.57462474996367,966.0040612366388
263,-2.666486011157779,85.50657878330264,3.702696755164663,7.965572012445248,261.72337554387155,108.26928978613978,55.39867297371886,1154.5246438602783,271.042227460967,114.82644955670331,55.39867297371886,1154.5246438602783,267.9272232030389,113.04339764303063,55.39867297371886,1154.5246438602783
264,2.979235868566996,93.42449372509478,4.030482652263369,7.89672623909147,292.2228926815769,111.11377403412162,55.03422946448286,524.1925414306803,308.26776680210924,108.8929765917666,55.03422946448286,524.1925414306803,292.75874521936004,109.42870805638033,55.03422946448286,524.1925414306803
265,-0.22588043072266506,86.40361148518798,3.2411261460261556,7.827911067981878,271.2694551604005,109.5628187224287,56.00476399875881,1084.6322035424614,275.1781633593412,108.11191733224395,56.00476399875881,1084.6322035424614,253.71698471009256,109.10350350381634,56.00476399875881,1084.6322035424614
266,-1.319230571934287,88.94867475244864,10.153622945781887,7.759146890536829,245.0464554879807,112.8819374308871,47.74483799374244,882.1419924253635,251.50608332544732,107.38351659176979,47.74483799374244,882.1419924253635,247.7531407578241,111.53493804842415,47.74483799374244,882.1419924253635
267,3.3635735952376002,94.49340124453963,3.720024483247339,7.690454083066147,298.3508514307074,112.46059006623727,55.47355604994122,500.0,300.99948002766405,113.26331893812963,55.47355604994122,500.0,275.19739833373086,111.49321349545254,55.47355604994122,500.0
268,1.2216751469491918,97.43104136784402,3.7449805451037186,7.621853000731202,289.6552454237838,114.27448189486635,55.460742559822954,500.0,296.6246211050236,105.23969221210912,55.460742559822954,500.0,285.1632106288656,112.40741404856034,55.460742559822954,500.0
269,4.601386395065694,87.77212449042483,4.663905582588432,7.553363971513222,265.9397639036625,107.33331960672207,54.37301883178772,977.4129500977083,265.332098996873,113.92972791734736,54.37301883178772,977.4129500977083,270.2280179538083,114.41879466512206,54.37301883178772,977.4129500977083
270,1.0960134262748558,87.5184396075334,5.314754526484451,7.485007290189677,258.13308735672587,114.64096768889449,53.6036801326163,998.0048897484005,240.47326232817065,107.57344954108834,53.6036801326163,998.0048897484005,252.31278090467896,113.48894897703998,53.6036801326163,998.0048897484005
271,1.517700649066472,91.49351018251501,4.678577466801592,7.416803212320502,266.1874782668082,107.51367363674652,54.375552463172475,680.3285916394268,282.48283971039984,113.34131338161413,54.375552463172475,680.3285916394268,278.8575626110002,108.0121330732706,54.375552463172475,680.3285916394268
272,2.6077054489634923,100.0,2.7263253162073893,7.348771948245934,300.22092597879595,108.27234597662701,56.72411982471441,500.0,303.14674788913715,106.13221515726157,56.72411982471441,500.0,286.2652769679492,110.14796447751401,56.72411982471441,500.0
273,-1.807230814473393,96.1739594883901,4.371070222730611,7.280933657097751,291.6038133749071,109.63071649171975,54.753955177445164,500.0,281.3175872192743,107.77614539854115,54.753955177445164,500.0,266.1545668662476,112.23063083086079,54.753955177445164,500.0
274,-2.5739833787162905,89.38891849406252,4.0499508862405795,7.2133084408256956,258.46360416580563,114.95829974369686,55.139973834595935,848.8845552467175,269.7336326332589,107.86472258134063,55.139973834595935,848.8845552467175,256.9569612672817,108.97105491717697,55.139973834595935,848.8845552467175
275,1.6412620535492575,86.03014253640099,3.1343693402003043,7.145916338240816,275.81936348638664,111.22521549522548,56.23658693161785,1117.5239172010404,290.6963884796206,106.83115652581601,56.23658693161785,1117.5239172010404,264.04162154744165,109.03339965782378,56.23658693161785,1117.5239172010404
276,2.3811826583605664,93.20511481765917,4.670529980906858,7.0787773190775525,296.26280088430116,111.85702730204017,54.38856470430669,543.4888928369791,279.5052650905155,106.13103305939107,54.38856470430669,543.4888928369791,294.3002828110339,110.74022610260216,54.38856470430669,543.4888928369791
277,-1.2993948178973234,85.48790827755258,4.510354867710124,7.0119112780762585,253.45735984281833,108.31924310489228,54.57333973146487,1160.5132315618443,264.4584339386914,105.52775367711071,54.57333973146487,1160.5132315618443,252.01071549075542,111.5093027737598,54.57333973146487,1160.5132315618443
278,-3.1960684886274886,93.14638646129785,5.166484165212681,6.945338029087971,260.65662806209355,110.09868124538622,53.776232829641984,547.9224110857255,280.30143238467906,107.04766301204116,53.776232829641984,547.9224110857255,259.96980612385914,112.07235564039067,53.776232829641984,547.9224110857255
279,1.9209043298563513,80.77816794036585,5.467729582107047,6.879077299203136,264.6423675976585,106.99895524229946,53.40237722804149,1536.177677356859,247.33684788423867,110.41139443051433,53.40237722804149,1536.177677356859,246.9189584406694,113.59192703126831,53.40237722804149,1536.177677356859
280,-0.32398952595139563,91.6265712431683,4.828810732415214,6.81314872290604,257.12840609393237,108.27164880313765,54.153190316690534,668.905981652759,281.8017596847303,110.45890411614819,54.153190316690534,668.905981652759,284.82704584974977,109.18990967010082,54.153190316690534,668.905981652759
281,0.8139448234340916,98.74748290004275,2.4911520491039196,6.747571836256693,293.90466359780703,110.64814163438986,56.93671476704383,500.0,287.83754735901584,114.81647967551038,56.93671476704383,500.0,279.7581521999688,108.36803058346615,56.93671476704383,500.0
282,0.9571869918972772,79.42778643842044,2.466113222619775,6.682366071101879,267.97025237025053,112.96451226035303,56.944954605126576,1641.6348677044598,270.5599055525786,114.53762967965994,56.944954605126576,1641.6348677044598,266.3108108861134,112.94716510120931,56.944954605126576,1641.6348677044598
283,-0.03935093693366459,87.67647991150795,1.8762708545864386,6.617550749317067,265.51983090871545,106.03431530162871,57.62671657294222,982.763619063597,266.0086654528812,113.52018662741871,57.62671657294222,982.763619063597,274.59819514415125,106.21620083033821,57.62671657294222,982.763619063597
284,1.5062138904864428,87.47293951320765,2.2054896748510737,6.553145077080931,275.96701509917654,108.89730172508287,57.204999125068255,998.2748902098768,276.2231093376845,104.9684091640129,57.204999125068255,998.2748902098768,256.9430618473649,113.31679909728284,57.204999125068255,998.2748902098768
285,3.039370453110949,94.83276911585908,4.163493516824855,6.489168139184141,279.95520420992926,108.18150138689535,54.832438560492406,500.0,293.1974077447438,110.70480479790588,54.832438560492406,500.0,277.02589640945064,114.35297532744173,54.832438560492406,500.0
286,-1.6250668110087438,81.2288109233291,1.7851164023603547,6.425638893374134,246.4672888953573,110.41794027040729,57.64425239000769,1493.3788667344882,245.38709817621924,113.31810458632557,57.64425239000769,1493.3788667344882,260.2228934604594,113.36303942102822,57.64425239000769,1493.3788667344882
287,1.1254989124580783,92.4760329281205,3.109511062752584,6.362576164737516,264.8676305256497,107.41162914568092,56.02569826065342,598.0200193011726,282.7839795827411,112.21781595249784,56.02569826065342,598.0200193011726,301.9321026103685,107.9997119878981,56.02569826065342,598.0200193011726
288,-1.6163469388210423,86.44218231011945,4.64696993275545,6.2999986401217845,260.9577996127889,109.65559326521334,54.152097710220666,1076.508057392698,239.45129898787914,108.36383663295295,54.152097710220666,1076.508057392698,261.66705050894853,109.64194886010618,54.152097710220666,1076.508057392698
289,1.8302340852427699,95.71704429406849,2.9338442023503024,6.237924862598019,277.5276965930411,108.72190631476403,56.156889070784885,500.0,278.0925435129673,108.2888453556251,56.156889070784885,500.0,293.9529858006233,107.63786069906891,56.156889070784885,500.0
290,-0.35286239488203863,90.31611884648466,1.536810532205955,6.176373225966164,286.3470074373084,112.79110840724363,57.77907243158269,767.1822012133853,282.2606325008257,108.14294297250143,57.77907243158269,767.1822012133853,275.62096580710033,106.0493156715062,57.77907243158269,767.1822012133853
291,-1.7335363649348552,86.81132928573034,7.33097580204196,6.115361969304544,231.9748815596161,108.88545666981695,50.82934558891409,1043.5495679249273,251.0290437083058,104.81430440900866,50.82934558891409,1043.5495679249273,246.34299650288216,111.77281460739893,50.82934558891409,1043.5495679249273
292,-0.39795015441422243,86.49409279918984,5.358785096177769,6.054909171565239,258.3552209340122,105.60611056077916,53.13247856974472,1067.2520530847717,280.49646460511315,105.89304320464214,53.13247856974472,1067.2520530847717,244.83899151271342,106.03036765300672,53.13247856974472,1067.2520530847717
293,0.9336258041707411,89.59613656548412,2.127479472798945,6.0,281.7142100878673,112.3694269352789,56.926137020711664,820.9889196502241,284.4155770214446,105.83667897032588,56.926137020711664,820.9889196502241,299.63562876716696,110.28290385673402,56.926137020711664,820.9889196502241
294,0.8334184113119397,93.46589507547858,9.079632189572145,6.0,262.74674318102564,113.36472428524739,48.61221892639609,514.868657402073,262.1186123995091,111.73965777146503,48.61221892639609,514.868657402073,248.89666148246704,105.62637167312126,48.61221892639609,514.868657402073
295,-1.1448027107082137,88.12253081008738,1.5794141234424777,6.0,298.4626409645526,105.93926822297561,57.46397502314691,934.4806096695103,267.77087878029874,110.98861884881322,57.46397502314691,934.4806096695103,268.9960998666606,104.82487330049392,57.46397502314691,934.4806096695103
296,5.447840059758715,84.3639716636064,3.0090180043957107,6.0,270.76507011513326,104.53404221554368,55.7082009062528,1228.2230611362263,278.3963586551393,104.4179758026113,55.7082009062528,1228.2230611362263,279.6352759472932,104.95783217618926,55.7082009062528,1228.2230611362263
297,-0.13094335775730814,92.39969204908864,1.4054237384180488,6.0,269.48653431912794,108.65340664671906,57.545418156716615,596.0117850665575,286.71503699646144,107.6839738014805,57.545418156716615,596.0117850665575,270.9629293282101,108.05166001811337,57.545418156716615,596.0117850665575
298,-0.5216963226733808,79.16157910077595,1.0230573545097907,6.0,256.87754652366704,111.05267888661723,57.93118145508829,1631.2849294247812,279.5597980259524,104.43690205219205,57.93118145508829,1631.2849294247812,255.2275786169917,113.78792825729995,57.93118145508829,1631.2849294247812
299,-1.3827126382006867,88.54526248500686,2.3366576338745073,6.0,270.05388876944164,110.42801241583794,56.30960434420887,895.0763538621349,253.0890323437206,109.26225851750222,56.30960434420887,895.0763538621349,281.68166700483084,110.38839078586379,56.30960434420887,895.0763538621349
300,4.5699020800460515,85.02800627896279,3.2435297100356637,6.0,277.49746990940685,107.46300850616782,55.16918309573032,1167.7049778959256,278.6365849458233,109.16063862031237,55.16918309573032,1167.7049778959256,262.152606592357,106.31870856515978,55.16918309573032,1167.7049778959256
301,-0.7210190532825524,79.28906498332488,9.295576096070743,6.0,246.07235058051572,113.82389683997432,47.965941272066665,1612.1314550527093,227.21463191806185,107.70502758765741,47.965941272066665,1612.1314550527093,244.9748494715459,106.68041937987303,47.965941272066665,1612.1314550527093
302,0.11712391290810009,81.86128567404893,0.9743623831320641,6.0,262.78660590946504,109.34572911047673,57.694032291133965,1409.0398197114155,264.52361188937243,107.4154885962252,57.694032291133965,1409.0398197114155,254.1061886210357,106.1020759703024,57.694032291133965,1409.0398197114155
303,2.7302009771310702,82.91470940295389,2.891646799076661,6.0,270.0046206705643,104.14507138543591,55.360716363262135,1324.414722101399,272.8252688953837,112.58795318958875,55.360716363262135,1324.414722101399,290.02153151954207,104.67495380563294,55.360716363262135,1324.414722101399
304,5.596932604444406,89.87235721012155,3.33568760492276,6.0,290.43168084757104,109.8390539386881,54.76016326031662,783.3643293229363,266.36029223707527,108.03094417271352,54.76016326031662,783.3643293229363,278.793520017997,111.65604303711862,54.76016326031662,783.3643293229363
305,-0.6935878737234478,90.8073499082154,1.1449773717430927,6.0,269.0165026911646,108.32318913578851,57.24600915103607,709.4453371043836,279.4949243669795,105.78439609541756,57.24600915103607,709.4453371043836,259.3944463577821,109.10465905921208,57.24600915103607,709.4453371043836
306,0.3788449158692644,79.64241437409052,5.665285243840834,6.0,243.43245693731183,109.28258093164284,51.86999442571552,1567.4596216972288,249.458987061245,106.97466365574871,51.86999442571552,1567.4596216972288,253.99084482175107,107.45565436091573,51.86999442571552,1567.4596216972288
307,3.7810725362303685,89.40315749352736,3.083203210481316,6.0,279.4055333478868,104.54578735946006,54.80462137245509,813.9685674393721,286.34268381709967,109.17163650925815,54.80462137245509,813.9685674393721,273.86149989806796,111.65909124622618,54.80462137245509,813.9685674393721
308,4.054168573114413,83.81663289951706,0.4856560857362404,6.0,268.6474005450123,106.19514582002128,57.74531756332589,1240.0248134213005,275.15684768943214,110.67926750422447,57.74531756332589,1240.0248134213005,279.8283563488854,107.71461033624962,57.74531756332589,1240.0248134213005
309,1.2780862266275173,85.68149624816046,5.419822594308849,6.0,252.77082016875497,110.1311293707963,51.90449150185862,1094.356527320549,276.5147687218638,107.28376613206606,51.90449150185862,1094.356527320549,263.46902567650767,103.5110922951912,51.90449150185862,1094.356527320549
310,2.990551819996027,85.26509269448724,3.0050941571395344,6.0,276.45184163738844,107.44840193299657,54.62254617603137,1123.2534945162965,252.14708363629586,112.47010650267045,54.62254617603137,1123.2534945162965,254.25666905464317,108.77304281229279,54.62254617603137,1123.2534945162965
311,1.071686363912927,82.17841709555972,0.637326974160864,6.0,255.22195631502083,104.93467390265602,57.27413810007859,1354.9254356523666,256.81492690231823,107.42637886521709,57.27413810007859,1354.9254356523666,270.8846716602031,104.22954834426143,57.27413810007859,1354.9254356523666
312,2.9275406645335713,86.47719654491527,1.5401857174952684,6.0,270.2069270562077,104.24102400807568,56.125630209302166,1025.28426050458,279.8982766122644,108.03038337238056,56.125630209302166,1025.28426050458,283.99247087069256,102.98512320099157,56.125630209302166,1025.28426050458
313,-0.018449599826168672,94.73859897408907,0.5660301332944748,6.0,287.67810741779766,104.76362868127451,57.14859418449514,500.0,273.64914165625544,109.02693170920831,57.14859418449514,500.0,285.96671911893355,106.33968344611247,57.14859418449514,500.0
